objectID,color,description,hierarchical_categories,price,product_type,showcase_image,tags,taxable,title,units_sold,weight
apparel-sample-data-2298063000,"[""brown"", ""pink""]","Discover sophistication with our brown ruffled top featuring a stylish v-neckline. Crafted from soft material, this top showcases a blend of rich brown and delicate pink ruffles, making it perfect for both casual outings and formal events.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91325211_0.jpg,"[""ruffled"", ""casual"", ""formal"", ""elegant""]",true,Brown Ruffled Top,876,0.84
apparel-sample-data-2298052000,"[""black""]","This outfit effortlessly combines sophistication and style. The sheer black top features a delicate lace-up detail and long sleeves adorned with ruffled cuffs, perfectly complemented by a high-waisted black leather skirt with a front zipper closure. Ideal for those seeking a chic and trendy look.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91323887_0.jpg,"[""sheer"", ""fashionable"", ""elegant""]",true,Sheer black top with lace-up detail,980,0.05
apparel-sample-data-2298051000,"[""gray"", ""white""]","Discover the charm of our gray and white sweater, featuring a delicate ruffled neckline and crafted from soft fabric for a comfortable wear. This loose-fit design offers a classic casual look, ideal for relaxed outings or cozy days at home.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",65,tops,https://storage.googleapis.com/landingpage-al/91323878_0.jpg,"[""gray"", ""plus-size"", ""casual"", ""comfortable"", ""ruffled""]",true,Gray and White Ruffled Sweater,890,0.29
apparel-sample-data-2298043000,"[""black""]","Discover the allure of our elegant black lace dress, designed with a high neckline and a captivating low back. The fitted bodice flatters your silhouette, while the flowing skirt ensures a chic movement. Crafted from intricate lace with a stretchy fabric for comfort, this dress is a perfect choice for formal or semi-formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",150,tops,https://storage.googleapis.com/landingpage-al/91322314_0.jpg,"[""black"", ""lace"", ""elegant"", ""sleeveless""]",true,Elegant Black Lace Dress,980,0.16
apparel-sample-data-2298041000,"[""black""]","Discover our chic black silk blouse, designed with a high collar and a front button placket. This blouse features a loose fit that pairs beautifully with tailored trousers, and the addition of a black leather jacket draped over the shoulders enhances its relaxed yet stylish appeal.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91322160_1.jpg,"[""draped"", ""silk-blend"", ""chic"", ""loose-fit""]",true,Chic Black Silk Blouse,974,0.53
apparel-sample-data-2298034000,"[""brown"", ""beige"", ""multicolor""]","Discover the charm of our floral print blouse featuring a delicate brown and beige design. The sheer top elegantly contrasts with a solid brown bottom, while the long bell sleeves with ruffled cuffs add a touch of sophistication. Ideal for pairing with a belt for a defined waistline.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91320739_0.jpg,"[""floral"", ""sheer"", ""elegant""]",true,Floral Print Blouse,890,0.32
apparel-sample-data-2298028000,"[""blush pink"", ""peach""]","Discover the charm of our blush pink lace top featuring an intricate sequined design. This delicate piece is tailored for a fitted silhouette, making it ideal for layering over a peach-colored dress for any special occasion. The subtle shine of the sequins adds a touch of sophistication to your ensemble.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91319152_0.jpg,"[""lace"", ""illusion"", ""elegant"", ""plus size""]",true,Blush Pink Lace Top,893,0.61
apparel-sample-data-2298027000,"[""black"", ""grey"", ""white""]","Discover the charm of our multicolor geometric pattern blouse. This stylish black and grey design showcases an elegant high collar made from silky material, featuring a captivating diamond shape pattern that adds a touch of modern sophistication to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91319109_0.jpg,"[""multicolor"", ""printed"", ""mock neck"", ""sophisticated""]",true,Multicolor Geometric Pattern Blouse,982,0.74
apparel-sample-data-2298025000,"[""black"", ""white""]","Discover the charm of our black and white polka dot blouse, designed with a classic button-down collar and long sleeves. Featuring a stylish front button placket and a chic front pocket, this piece combines playful patterns with effortless sophistication, perfect for both casual and semi-formal occasions.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91318639_0.jpg,"[""polka dot"", ""modern"", ""casual""]",true,Black and White Polka Dot Blouse,982,0.48
apparel-sample-data-2298023000,"[""dark blue""]","Discover the elegance of our dark blue silk tie-neck blouse, designed with a stylish bow at the neck and long sleeves. Crafted from luxurious silk, this blouse offers a comfortable loose fit, making it a versatile choice for both casual and formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91318143_0.jpg,"[""blue"", ""silk"", ""dressy"", ""tie-neck""]",true,Dark Blue Silk Tie-Neck Blouse,950,0.3
apparel-sample-data-2298016000,"[""white"", ""blue""]","Discover the charm of our white and blue top, designed with a unique mix of shapes that create an eye-catching pattern. Made from lightweight material, this sleeveless piece offers both comfort and style, making it a versatile addition to your wardrobe for any occasion.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91317013_0.jpg,"[""embroidered"", ""lightweight"", ""fashionable""]",true,White and Blue Embroidered Top,980,0.14
apparel-sample-data-2298014000,"[""blue"", ""yellow"", ""white""]","Discover our multicolored striped tank top, designed for effortless style. Featuring a relaxed fit and crafted from lightweight fabric, this top combines blue, yellow, and white tones, making it a versatile choice for both casual outings and dressier occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91316439_0.jpg,"[""blue"", ""striped"", ""lightweight"", ""versatile""]",true,Multicolored Striped Tank Top,879,0.2
apparel-sample-data-2298002000,"[""black"", ""red""]","Discover the perfect blend of edgy and feminine with our Black and Red Floral Top. Adorned with a striking floral pattern, this top features a lace-up neckline and long sleeves crafted from sheer black lace, highlighted with delicate red embroidery. The relaxed fit and slightly oversized silhouette ensure comfort and style, making it a versatile addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91314098_1.jpg,"[""floral"", ""lace"", ""edgy"", ""feminine""]",true,Black and Red Floral Top,980,0.78
apparel-sample-data-2298000000,"[""white""]","Discover the timeless charm of our classic white blouse, designed with long, relaxed sleeves and a high round neckline. Crafted from soft, creamy fabric, this piece features a button-up front and a rounded hemline, making it a versatile addition to your wardrobe, perfect for dressing up or down for any occasion.","{""lvl0"": ""tops"", ""lvl1"": ""tops > blouses""}",60,blouses,https://storage.googleapis.com/landingpage-al/91313349_0.jpg,"[""pleat"", ""sleeve detail"", ""relaxed fit"", ""versatile""]",true,Classic White Blouse,890,0.26
apparel-sample-data-2297993000,"[""red""]","Discover the charm of our red top, featuring a high rounded neckline and a wide, loose silhouette. Crafted from soft, flowing material, this piece elegantly incorporates a front slit that enhances its overall design, making it perfect for both casual and semi-formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91311534_0.jpg,"[""elegant"", ""silk"", ""flowing""]",true,Red flowing top,932,0.84
apparel-sample-data-2297992000,"[""blue"", ""white""]","Discover a blend of comfort and style with our blue and white striped tank top. This tank features a button-down front and a round neckline, perfect for a relaxed yet polished look. The lightweight linen-blend fabric ensures breathability, making it an ideal choice for warm days.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91311333_0.jpg,"[""blue"", ""striped"", ""linen-blend"", ""casual""]",true,Blue and White Striped Tank Top,987,0.16
apparel-sample-data-2295802000,"[""black""]","Discover sophistication with our Black Leather Miniskirt. Crafted from high-quality leather, this sleek design boasts a shiny finish and a comfortable zipper closure at the front. The wide belt wraps elegantly around the waist, enhancing your silhouette. Perfect for adding a touch of style to any ensemble.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",85,skirts,https://storage.googleapis.com/landingpage-al/91431559_0.jpg,"[""black"", ""leather"", ""stylish"", ""miniskirt""]",true,Black Leather Miniskirt,930,0.53
apparel-sample-data-2295796000,"[""black"", ""white""]","Get ready for stylish comfort with our Black and White Plaid Mini Skirt. This piece features a black elastic waistband and a chic high-low hemline, crafted from soft, stretchy material that ensures a perfect fit. The timeless checkered pattern adds a touch of sophistication to your casual look.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91429401_0.jpg,"[""plaid"", ""mini"", ""high-low"", ""soft fabric""]",true,Black and White Plaid Mini Skirt,897,0.77
apparel-sample-data-2295775000,"[""black"", ""white""]","Discover modern style with our black and white asymmetric skirt. Featuring a chic wrap-around design and a sleek white panel, this skirt is crafted from a comfortable cotton-polyester blend. Its side zipper allows for easy wear, making it an excellent choice for both casual outings and formal events.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91415808_0.jpg,"[""asymmetric"", ""stylish"", ""crepe""]",true,Black and White Asymmetric Skirt,980,0.95
apparel-sample-data-2295774000,"[""brown""]","Discover the chic design of our brown faux-suede mini skirt, featuring a stylish zipper closure and a luxurious leather-like texture. The front slit enhances movement, while the faux leather belt adorned with a gold-tone buckle adds a touch of elegance. Perfect for day or night outings.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91415467_0.jpg,"[""faux-suede"", ""mod"", ""mini"", ""trendy""]",true,Brown faux-suede mini skirt,943,0.23
apparel-sample-data-2295771000,"[""brown"", ""black"", ""red"", ""orange""]","Discover the charm of our Brown Leather Patchwork Mini Skirt, featuring a vibrant striped pattern in black, red, and orange. Crafted from high-quality leather, this skirt combines style with versatility, making it ideal for both casual outings and formal events. The chic zipper closure enhances its fashionable appeal.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",85,skirts,https://storage.googleapis.com/landingpage-al/91413203_0.jpg,"[""multicolor"", ""leather"", ""patchwork"", ""fashionable""]",true,Brown Leather Patchwork Mini Skirt,980,0.17
apparel-sample-data-2295769000,"[""blue""]","Introducing our chic blue denim midi skirt, designed with five stylish front buttons and a convenient zipper closure. This high-waisted piece features a flattering cut and a front slit for a touch of elegance, making it an ideal addition to any casual wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91410856_0.jpg,"[""denim"", ""high-waisted"", ""midi"", ""front slit""]",true,Blue Denim Midi Skirt,980,0.78
apparel-sample-data-2295768000,"[""gray""]","Discover the sophisticated charm of our gray plaid midi skirt. Designed for comfort and style, this piece features five elegant black buttons at the front and a discreet side zipper. Crafted from a blend of cotton and polyester, it offers a relaxed fit that's perfect for any occasion.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91410552_0.jpg,"[""plaid"", ""midi"", ""loose fit"", ""comfortable""]",true,Gray Plaid Midi Skirt,895,0.81
apparel-sample-data-2295765000,"[""black"", ""white"", ""brown""]","Discover the perfect blend of style and comfort with our black and white faux-leather mini skirt. Adorned with a striking multicolored striped pattern, this skirt features a convenient zipper closure and is crafted from high-quality leather. Ideal for both casual outings and formal events, it promises a bold fashion statement wherever you go.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91409456_0.jpg,"[""multicolor"", ""faux-leather"", ""colorblocked"", ""fashionable""]",true,Black and White Faux-Leather Mini Skirt,980,0.73
apparel-sample-data-2295762000,"[""light green""]","Discover sophistication with our light green pleated midi skirt. Crafted from stretchy material for comfort, this skirt features a fitted waistline and elegantly falls just above the knee. The evenly spaced pleats create a smooth, flowing silhouette, perfect for both casual and formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91408080_0.jpg,"[""solid"", ""a-line"", ""elegant""]",true,Light Green Pleated Midi Skirt,890,0.71
apparel-sample-data-2295753000,"[""dark blue""]","Discover our dark blue mini skirt, featuring six stylish black buttons on the front and crafted from a luxurious wool-like material. The high-waisted design and subtle front slit offer a sophisticated silhouette, making it a versatile addition to your wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91402235_0.jpg,"[""high-waisted"", ""mini"", ""elegant""]",true,Dark Blue Mini Skirt,987,0.9
apparel-sample-data-2295746000,"[""green""]","Discover the charm of our green pleated mini skirt, designed for stylish versatility. This eye-catching piece drapes elegantly, making it a perfect addition to casual or semi-formal outfits.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91399762_0.jpg,"[""green"", ""pleated"", ""versatile""]",true,Green Pleated Mini Skirt,982,0.66
apparel-sample-data-2295743000,"[""black""]","Discover the perfect blend of style and sophistication with our black pleated midi skirt. Crafted from a high-quality synthetic blend, this skirt falls gracefully just above the knee and features a structured pleated design, making it an ideal choice for both professional and elegant occasions.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91399177_0.jpg,"[""solid"", ""pleated"", ""professional""]",true,Black Pleated Midi Skirt,950,0.87
apparel-sample-data-2295738000,"[""pink""]","Discover the chic appeal of our pink velvet mini skirt. Crafted from stretchy material, this stylish skirt features a midi length complemented by a subtle front slit, making it a versatile addition to your wardrobe for both casual and formal occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",70,skirts,https://storage.googleapis.com/landingpage-al/91392701_0.jpg,"[""velvet"", ""elegant"", ""stylish""]",true,Pink Velvet Mini Skirt,890,0.65
apparel-sample-data-2295736000,"[""pink"", ""black""]","Discover a bold statement piece with our multicolor mini skirt. The unique design features a striking pink and black color scheme, complemented by a chic pink belt and black straps. Crafted from a shiny material, this skirt adds a fashionable edge to any outfit, making it ideal for trendy occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91391855_0.jpg,"[""multicolor"", ""denim"", ""fashionable"", ""mini""]",true,Multicolor Mini Skirt,987,0.72
apparel-sample-data-2295708000,"[""black""]","Discover a touch of vintage charm with our Black Pleated Mini Skirt. This stylish piece features a classy pleated design, complemented by a matching black button and belt. Crafted from a comfortable cotton-polyester blend, it's perfect for adding an elegant flair to your wardrobe, reminiscent of the classic styles of the 1950s.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91376006_0.jpg,"[""pleated"", ""vintage"", ""elegant""]",true,Black Pleated Mini Skirt,980,0.17
apparel-sample-data-2295695000,"[""blue""]","Discover the charm of our vintage blue high-rise denim mini skirt. Designed with a flattering high waist and a trendy distressed finish, this skirt effortlessly combines comfort and style. Perfect for enhancing your casual wardrobe, it adds a playful touch to any outfit.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",70,skirts,https://storage.googleapis.com/landingpage-al/91369916_0.jpg,"[""blue"", ""high-rise"", ""distressed"", ""vintage""]",true,Vintage Blue High-Rise Denim Mini Skirt,890,0.29
apparel-sample-data-2295687000,"[""silver"", ""black""]","Add a modern touch to your wardrobe with our striking silver and black mini skirt. Crafted from a shiny material with a metallic sheen, this skirt complements both casual and formal looks effortlessly. Pair it with a sleek top and pumps for a polished appearance.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91366667_0.jpg,"[""multicolor"", ""metallic"", ""mini"", ""elegant""]",true,Silver and Black Mini Skirt,987,0.54
apparel-sample-data-2295685000,"[""dark blue""]","Discover style and comfort with our dark blue high-waist mini skirt, crafted from soft denim. Featuring a white drawstring waistband and a chic front slit, this skirt is designed for a flattering fit, making it an essential addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",60,skirts,https://storage.googleapis.com/landingpage-al/91366442_0.jpg,"[""denim"", ""high-waist"", ""mini"", ""fashion-forward""]",true,Dark Blue High-Waist Mini Skirt,948,0.78
apparel-sample-data-2295677000,"[""black""]","Introducing our chic black mini skirt adorned with playful ruffles in vibrant shades of yellow, pink, purple, and blue. Crafted from stretchy material for a comfortable fit, this stylish piece is perfect for a variety of occasions, easily pairing with both casual and dressy tops.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91360650_0.jpg,"[""embroidered"", ""fitted"", ""colorful""]",true,Black embroidered mini skirt,982,0.3
apparel-sample-data-2295676000,"[""black"", ""brown""]","Discover the charm of our black fringe midi skirt, crafted from a soft material with a flattering high waistline. The playful fringe detailing adds a touch of whimsy, while the chic silhouette completes casual or night-out ensembles perfectly.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91360523_0.jpg,"[""black"", ""suede"", ""fringe"", ""casual"", ""western""]",true,Black Fringe Midi Skirt,987,0.15
apparel-sample-data-2295648000,"[""red""]","Discover stylish versatility with our red faux leather mini skirt. Crafted from shiny PU material, it features a convenient zipper closure, embodying a contemporary look that's perfect for various occasions.","{""lvl0"": ""bottomwear"", ""lvl1"": ""bottomwear > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91340376_0.jpg,"[""pu"", ""mini"", ""red"", ""faux leather""]",true,Red faux leather mini skirt,879,0.56
apparel-sample-data-2295644000,"[""brown""]","Add sophistication to your wardrobe with our brown faux suede midi skirt. Featuring a sleek side zipper closure and a versatile neutral hue, this skirt complements various styles, making it an essential piece for any occasion.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",60,skirts,https://storage.googleapis.com/landingpage-al/91339438_0.jpg,"[""faux"", ""suede"", ""neutral"", ""versatile""]",true,Brown Faux Suede Midi Skirt,987,0.68
apparel-sample-data-2295640000,"[""blue""]","Discover a stylish addition to your wardrobe with our blue denim mini skirt. Designed with a flattering high waist and featuring a row of five functional front buttons, this skirt combines practicality with a chic appearance. Complete with a convenient zipper closure for ease of wear, it's perfect for both casual outings and special occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91338723_0.jpg,"[""denim"", ""button-front"", ""high-waist"", ""mini""]",true,Blue Denim Mini Skirt,879,0.79
apparel-sample-data-2295633000,"[""black"", ""white""]","Discover effortless style with our Black and White Striped Midi Skirt. Crafted from soft knit material, this skirt features a relaxed, flowy fit and elegant thin stripes, making it a versatile addition to your wardrobe for both casual and semi-formal occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91336724_0.jpg,"[""striped"", ""casual"", ""flowy""]",true,Black and White Striped Midi Skirt,892,0.39
apparel-sample-data-2295618000,"[""grey""]","Discover the charm of our grey ruffled mini skirt, crafted from a soft cotton-polyester blend. The flowy, loose fit ensures comfort, while the elegant ruffle detail at the hem adds a playful touch. The tie at the waist allows for an adjustable fit, making this skirt a versatile addition to your wardrobe, perfect for casual outings or relaxed days.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91329048_1.jpg,"[""multicolor"", ""ruffle"", ""casual"", ""comfortable""]",true,Grey Ruffled Mini Skirt,984,0.82
apparel-sample-data-2295612000,"[""gray"", ""blue"", ""black""]","Embrace a stylish look with our plaid wrap mini skirt, designed with a chic gray and blue fabric. This piece features a flattering loose fit and a trendy black belt, making it perfect for both casual and semi-formal occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91326408_0.jpg,"[""plaid"", ""wrap style"", ""loose fit"", ""multicolor""]",true,Plaid Wrap Mini Skirt,892,0.55
apparel-sample-data-2295611000,"[""black"", ""pink""]","Embrace vibrant style with our floral print pencil skirt. Crafted from a stretchy material, this knee-length design features an eye-catching black and pink floral pattern complemented by green leaves. The skirt has a convenient side zipper closure that ensures a precise fit, making it a perfect choice for both casual and formal occasions.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91326407_0.jpg,"[""floral"", ""pencil"", ""versatile"", ""knee-length""]",true,Floral Print Pencil Skirt,980,0.51
apparel-sample-data-2295609000,"[""white"", ""blue""]","Discover the charm of our white lace mini skirt, featuring a delicate blue lace overlay adorned with a floral pattern. Its tiered design and scalloped edge create a playful yet elegant silhouette, perfect for pairing with a white shirt and black pumps for a fashionable ensemble.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91326228_6.jpg,"[""multicolor"", ""embroidered"", ""floral"", ""chic""]",true,White and Blue Lace Mini Skirt,980,0.79
apparel-sample-data-2295607000,"[""black"", ""white""]","Discover the charm of our plaid mini skirt, a stylish blend of black and white that features a chic pattern of small squares and dots. Designed with a high waist and a convenient front zipper closure, this skirt is perfect for creating fashionable looks that stand out.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",80,skirts,https://storage.googleapis.com/landingpage-al/91325869_0.jpg,"[""plaid"", ""trendy"", ""high-waisted""]",true,Plaid mini skirt,890,0.28
apparel-sample-data-2295603000,"[""white"", ""pink"", ""yellow""]","Discover the charm of our White Lace Floral Midi Skirt, crafted from a lightweight fabric adorned with intricate crochet lace and a beautiful floral pattern. This piece features a fitted waistline, providing both comfort and style, while the delicate flowers in soft shades of pink and yellow add a touch of femininity. The midi length makes it a versatile choice for various occasions, ensuring you look effortlessly chic.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91324670_0.jpg,"[""floral"", ""lace"", ""delicate"", ""midi-length""]",true,White Lace Floral Midi Skirt,980,0.41
apparel-sample-data-2295599000,"[""black"", ""white""]","Discover the versatile charm of our black and white plaid mini skirt. Designed with a flattering high waist, this stylish skirt features a chic white belt and a practical front pocket, making it the perfect choice for both casual outings and fashionable events.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91323739_0.jpg,"[""plaid"", ""high waist"", ""chic""]",true,Plaid Mini Skirt,978,0.91
apparel-sample-data-2295597000,"[""black"", ""white""]","Discover a stylish blend of modern design and classic elegance with our black and white star pattern skirt. Crafted from shiny material, this chic piece features a convenient side zipper and is perfect for pairing with black tops and pumps for a polished look.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91323545_1.jpg,"[""multicolor"", ""patterned"", ""elegant""]",true,Black and White Star Pattern Skirt,982,0.6
apparel-sample-data-2295591000,"[""black""]","Discover the charm of our black mini skirt, featuring a striking red and white zigzag pattern along the hem. Designed with a high waist and a comfortable, wide elasticized band at the top, this skirt pairs beautifully with a white shirt and a statement black belt for a stylish look.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91321974_0.jpg,"[""embroidered"", ""suede"", ""stylish""]",true,Black Embroidered Mini Skirt,879,0.11
apparel-sample-data-2295590000,"[""black"", ""red""]","Discover the charm of our black and red floral mini skirt, crafted from a soft, flowy material for ultimate comfort. This high-waisted piece beautifully accentuates your silhouette and pairs wonderfully with a crop top for a stylish outfit.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91321293_0.jpg,"[""black"", ""floral"", ""high-waist"", ""mini"", ""flowy""]",true,Black and Red Floral Mini Skirt,890,0.39
apparel-sample-data-2295588000,"[""black"", ""white""]","Discover the sophisticated style of our Black and White Jacquard Pencil Skirt. This chic piece features a subtle pattern of black and white dots, a convenient side zipper, and a tasteful front slit, making it perfect for both professional and casual outings. Pair it effortlessly with your favorite tops for a polished look.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",80,skirts,https://storage.googleapis.com/landingpage-al/91319702_0.jpg,"[""black"", ""jacquard"", ""elegant""]",true,Black and White Jacquard Pencil Skirt,960,0.21
apparel-sample-data-2295587000,"[""red""]","Discover the charm of our red midi skirt, designed with a playful polka dot pattern. Crafted from a stretchy material for comfort, it features a unique cutout in the middle, falling just above the knee for a stylish silhouette. This versatile piece pairs effortlessly with various tops and footwear, making it a must-have addition to your wardrobe.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91319195_0.jpg,"[""knitted"", ""modern"", ""fashionable""]",true,Red Midi Skirt with Polka Dots,892,0.5
apparel-sample-data-2295585000,"[""blue"", ""black""]","Discover a stylish addition to your wardrobe with our blue and black wrap-around skirt. Crafted from soft, woven fabric, it features a chic belted waist and an eye-catching buckle. This mini skirt offers a playful silhouette, making it perfect for paired with your favorite tops and accessories.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",75,skirts,https://storage.googleapis.com/landingpage-al/91317994_0.jpg,"[""belted"", ""knit"", ""trendy""]",true,Blue and Black Wrap-Around Skirt,980,0.23
apparel-sample-data-2295584000,"[""black"", ""gold""]","Step into style with our stunning black and gold sequin dress. This sleeveless design features a chic black skirt adorned with shimmering gold sequins, complemented by a matching black top that exudes sophistication. Perfect for special occasions, this knee-length dress is completed with a convenient back zipper for effortless wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > skirts""}",150,skirts,https://storage.googleapis.com/landingpage-al/91317662_0.jpg,"[""black"", ""fringe"", ""tweed"", ""dressy""]",true,Black and Gold Sequin Dress,890,0.54
apparel-sample-data-2295578000,"[""black""]","Discover the charm of our black ruffle skirt, crafted from stretchy material for a comfortable fit. Its layered design and playful ruffles at the bottom make it a versatile choice for swimwear or as a stylish cover-up.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",45,skirts,https://storage.googleapis.com/landingpage-al/91314971_0.jpg,"[""black"", ""layered"", ""ruffled"", ""beachwear""]",true,Black Ruffle Skirt,980,0.86
apparel-sample-data-2295562000,"[""black""]","Discover the sleek charm of our black faux suede mini skirt. Designed with a side zipper and a practical front pocket, this stylish piece combines comfort with a chic silhouette, perfect for elevating any casual or semi-formal outfit.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",70,skirts,https://storage.googleapis.com/landingpage-al/91304291_0.jpg,"[""black"", ""faux suede"", ""zipper"", ""stylish"", ""mini""]",true,Black Faux Suede Mini Skirt,980,0.84
apparel-sample-data-2295561000,"[""light blue""]","Discover the perfect blend of style and functionality with our light blue denim mini skirt. Crafted from durable denim, this skirt features five practical pockets and a secure button and zipper closure, making it an ideal choice for casual outings. Its A-line silhouette flatters every body type.","{""lvl0"": ""bottoms"", ""lvl1"": ""bottoms > skirts""}",65,skirts,https://storage.googleapis.com/landingpage-al/91304163_0.jpg,"[""denim"", ""a-line"", ""casual""]",true,Light Blue Denim Mini Skirt,980,0.16
